x,y,timestamp,targetX,targetY,user,error,dt_sec,in_bookshelf,in_sofa_web,in_sofa_game,in_phone,in_lamp,in_tv,in_files
339.01,478.19,54283.70000004768,344.68,467.88,1,,32.90000009535288,False,False,False,False,False,False,False
349.56,508.56,54316.79999995232,345.42,473.98,1,,33.09999990464712,False,False,False,False,False,False,False
323.56,495.69,54351.70000004768,342.14,477.24,1,,34.90000009535288,False,False,False,False,False,False,False
325.19,484.33,54383.5,339.6,478.3,1,,31.79999995232356,False,False,False,False,False,False,False
342.65,518.79,54416.39999985695,340.05,484.38,1,,32.89999985694885,False,False,False,False,False,False,False
323.48,518.92,54451.0,337.57,489.56,1,,34.60000014305115,False,False,False,False,False,False,False
298.49,516.25,54484.0,331.71,493.56,1,,33.0,False,False,False,False,False,False,False
302.92,511.04,54516.79999995232,327.39,496.18,1,,32.79999995232356,False,False,False,False,False,False,False
301.58,523.17,54551.39999985695,323.52,500.23,1,,34.59999990462529,False,False,False,False,False,False,False
421.84,574.02,54583.20000004768,338.27,511.3,1,,31.800000190727587,False,False,False,False,False,False,False
522.15,640.61,54617.59999990463,365.85,530.7,1,,34.39999985695613,False,False,False,False,False,False,False
652.86,684.72,54650.59999990463,408.9,553.8,1,,33.0,False,False,False,False,False,False,False
682.61,710.87,54684.20000004768,449.96,577.36,1,,33.60000014304387,False,False,False,False,False,False,False
621.33,717.18,55250.59999990463,475.66,598.33,1,,566.3999998569561,False,False,False,False,False,False,False
578.55,636.95,55283.5,491.1,604.13,1,,32.90000009536743,False,False,False,False,False,False,False
477.14,558.21,55316.59999990463,489.0,597.24,1,,33.09999990463257,False,False,False,False,False,False,False
425.02,510.08,55350.59999990463,479.41,584.16,1,,34.0,False,False,False,False,False,False,False
398.68,483.32,55383.39999985695,467.3,569.04,1,,32.799999952316284,False,False,False,False,False,False,False
342.57,460.81,55416.70000004768,448.59,552.8,1,,33.30000019072759,False,False,False,False,False,False,False
324.96,443.84,55450.39999985695,430.04,536.46,1,,33.69999980927241,False,False,False,False,False,False,False
306.56,444.43,55483.79999995232,411.52,522.65,1,,33.40000009537471,False,False,False,False,False,False,False
331.53,437.42,55520.29999995232,399.52,509.87,1,,36.5,False,False,False,False,False,False,False
341.44,456.66,55552.70000004768,390.81,501.89,1,,32.40000009535288,False,False,False,False,False,False,False
300.33,503.9,55583.0,377.24,502.19,1,,30.29999995232356,False,False,False,False,False,False,False
289.03,488.37,55616.70000004768,364.01,500.12,1,,33.70000004767644,True,False,False,False,False,False,False
276.69,516.55,55650.70000004768,350.91,502.58,1,,34.0,True,False,False,False,False,False,False
289.42,518.94,55683.70000004768,341.69,505.04,1,,33.0,True,False,False,False,False,False,False
273.29,518.95,55718.09999990463,331.43,507.12,1,,34.39999985695613,True,False,False,False,False,False,False
307.44,516.84,55750.89999985695,327.83,508.58,1,,32.799999952316284,False,False,False,False,False,False,False
362.08,486.73,55783.89999985695,332.97,505.3,1,,33.0,False,False,False,False,False,False,False
372.82,485.93,55817.29999995232,338.95,502.4,1,,33.40000009537471,False,False,False,False,False,False,False
330.54,498.77,55850.29999995232,337.68,501.85,1,,33.0,False,False,False,False,False,False,False
304.25,495.62,55883.29999995232,332.67,500.92,1,,33.0,False,False,False,False,False,False,False
285.78,478.31,55917.70000004768,325.63,497.53,1,,34.40000009535288,True,False,False,False,False,False,False
318.29,463.11,55950.59999990463,324.53,492.36,1,,32.89999985695613,False,False,False,False,False,False,False
337.54,430.06,55983.79999995232,326.48,483.02,1,,33.20000004769099,False,False,False,False,False,False,False
323.08,422.83,56016.5,325.97,473.99,1,,32.70000004767644,False,False,False,False,False,False,False
292.41,420.22,56050.5,320.94,465.93,1,,34.0,True,False,False,False,False,False,False
247.7,402.89,56083.89999985695,309.95,456.47,1,,33.39999985694885,True,False,False,False,False,False,False
203.85,388.88,56117.20000004768,294.04,446.33,1,,33.30000019072759,True,False,False,False,False,False,False
176.8,394.08,56150.70000004768,276.45,438.49,1,,33.5,True,False,False,False,False,False,False
178.47,415.4,56184.59999990463,261.75,435.03,1,,33.89999985695613,True,False,False,False,False,False,False
180.1,421.36,56217.5,249.51,432.98,1,,32.90000009536743,True,False,False,False,False,False,False
191.06,439.69,56250.59999990463,240.74,433.98,1,,33.09999990463257,True,False,False,False,False,False,False
189.77,419.41,56284.0,233.09,431.8,1,,33.40000009536743,True,False,False,False,False,False,False
175.03,426.16,56317.20000004768,224.39,430.95,1,,33.20000004767644,True,False,False,False,False,False,False
161.83,441.33,56350.79999995232,215.0,432.51,1,,33.59999990464712,True,False,False,False,False,False,False
129.89,442.56,56384.5,202.24,434.02,1,,33.70000004767644,True,False,False,False,False,False,False
133.66,451.83,56417.29999995232,191.95,436.69,1,,32.79999995232356,True,False,False,False,False,False,False
133.6,468.7,56451.0,183.2,441.49,1,,33.70000004767644,True,False,False,False,False,False,False
122.95,451.62,56484.39999985695,174.16,443.01,1,,33.39999985694885,True,False,False,False,False,False,False
120.12,455.14,56517.0,166.06,444.83,1,,32.60000014305115,True,False,False,False,False,False,False
78.96,474.99,56550.79999995232,152.99,449.35,1,,33.79999995232356,True,False,False,False,False,False,False
105.09,464.18,56583.70000004768,145.81,451.58,1,,32.90000009535288,True,False,False,False,False,False,False
125.63,468.36,56617.20000004768,142.78,454.09,1,,33.5,True,False,False,False,False,False,False
110.14,486.59,56650.59999990463,137.88,458.97,1,,33.39999985695613,True,False,False,False,False,False,False
151.75,455.48,56684.59999990463,139.96,458.45,1,,34.0,True,False,False,False,False,False,False
150.24,464.09,56716.89999985695,141.51,459.29,1,,32.299999952316284,True,False,False,False,False,False,False
186.15,478.28,56750.39999985695,148.2,462.14,1,,33.5,True,False,False,False,False,False,False
210.22,453.86,56783.89999985695,157.51,460.9,1,,33.5,True,False,False,False,False,False,False
246.15,455.04,56816.79999995232,170.8,460.02,1,,32.90000009537471,True,False,False,False,False,False,False
221.99,461.42,56850.70000004768,178.48,460.23,1,,33.90000009535288,True,False,False,False,False,False,False
242.35,458.57,56883.70000004768,188.06,459.98,1,,33.0,True,False,False,False,False,False,False
259.58,466.07,56917.09999990463,198.79,460.9,1,,33.39999985695613,True,False,False,False,False,False,False
344.6,430.87,56950.79999995232,220.66,456.39,1,,33.70000004769099,False,False,False,False,False,False,False
420.9,400.58,56983.70000004768,250.7,448.02,1,,32.90000009535288,False,True,False,False,False,False,False
448.23,386.33,57017.39999985695,280.33,438.77,1,,33.69999980927241,False,True,False,False,False,False,False
471.74,373.07,57050.5,309.04,428.91,1,,33.10000014305115,False,True,False,False,False,False,False
491.28,360.75,57083.89999985695,336.38,418.69,1,,33.39999985694885,False,False,False,False,False,False,False
517.22,330.71,57116.89999985695,363.5,405.49,1,,33.0,False,False,False,False,False,False,False
551.39,359.71,57150.09999990463,391.69,398.62,1,,33.200000047683716,False,False,True,False,False,False,False
559.07,335.6,57184.70000004768,416.79,389.17,1,,34.60000014304387,False,False,True,False,False,False,False
549.09,325.82,57216.5,436.64,379.67,1,,31.79999995232356,False,False,True,False,False,False,False
563.97,348.41,57250.89999985695,455.74,374.98,1,,34.39999985694885,False,False,True,False,False,False,False
554.77,363.96,57283.39999985695,470.59,373.33,1,,32.5,False,False,True,False,False,False,False
544.82,377.7,57316.89999985695,481.73,373.98,1,,33.5,False,False,True,False,False,False,False
540.2,359.47,57350.39999985695,490.5,371.81,1,,33.5,False,False,False,False,False,False,False
558.33,350.95,57383.59999990463,500.67,368.68,1,,33.200000047683716,False,False,True,False,False,False,False
531.94,368.55,57417.5,505.36,368.66,1,,33.90000009536743,False,False,False,False,False,False,False
487.45,382.56,57450.5,502.68,370.74,1,,33.0,False,False,False,False,False,False,False
449.11,394.46,57483.5,494.64,374.3,1,,33.0,False,True,False,False,False,False,False
418.14,397.8,57517.20000004768,483.17,377.83,1,,33.70000004767644,False,True,False,False,False,False,False
359.5,414.88,57550.39999985695,464.62,383.38,1,,33.19999980927241,False,True,False,False,False,False,False
318.02,435.03,57583.89999985695,442.63,391.13,1,,33.5,False,False,False,False,False,False,False
362.34,413.31,57616.70000004768,430.58,394.46,1,,32.80000019072759,False,True,False,False,False,False,False
364.01,417.01,57650.59999990463,420.6,397.84,1,,33.89999985695613,False,True,False,False,False,False,False
365.23,417.95,57683.59999990463,412.29,400.86,1,,33.0,False,True,False,False,False,False,False
400.62,401.88,57716.70000004768,410.54,401.01,1,,33.10000014304387,False,True,False,False,False,False,False
387.93,422.69,57750.29999995232,407.15,404.26,1,,33.59999990464712,False,True,False,False,False,False,False
377.34,440.62,57783.29999995232,402.68,409.72,1,,33.0,False,False,False,False,False,False,False
369.76,444.25,57817.0,397.74,414.9,1,,33.70000004767644,False,False,False,False,False,False,False
349.42,452.21,57850.0,390.49,420.49,1,,33.0,False,False,False,False,False,False,False
345.77,472.8,57883.79999995232,383.79,428.34,1,,33.79999995232356,False,False,False,False,False,False,False
300.56,474.75,57916.70000004768,371.3,435.3,1,,32.90000009535288,False,False,False,False,False,False,False
281.72,474.22,57949.79999995232,357.87,441.14,1,,33.09999990464712,True,False,False,False,False,False,False
274.97,474.82,57984.20000004768,345.43,446.19,1,,34.40000009535288,True,False,False,False,False,False,False
306.06,470.48,58016.5,339.53,449.83,1,,32.29999995232356,False,False,False,False,False,False,False
332.06,460.48,58051.0,338.41,451.43,1,,34.5,False,False,False,False,False,False,False
324.2,463.6,58083.59999990463,336.28,453.26,1,,32.59999990463257,False,False,False,False,False,False,False
303.5,470.27,58118.70000004768,331.36,455.81,1,,35.10000014304387,False,False,False,False,False,False,False
327.23,459.52,58149.29999995232,330.74,456.36,1,,30.59999990464712,False,False,False,False,False,False,False
341.41,458.98,58182.59999990463,332.34,456.76,1,,33.29999995230901,False,False,False,False,False,False,False
327.87,444.86,58216.29999995232,331.67,454.97,1,,33.70000004769099,False,False,False,False,False,False,False
306.76,470.51,58249.59999990463,327.93,457.3,1,,33.29999995230901,False,False,False,False,False,False,False
304.32,450.9,58283.39999985695,324.39,456.34,1,,33.799999952316284,False,False,False,False,False,False,False
326.49,424.81,58315.79999995232,324.71,451.61,1,,32.40000009537471,False,False,False,False,False,False,False
323.22,419.75,58349.70000004768,324.48,446.83,1,,33.90000009535288,False,False,False,False,False,False,False
296.06,415.73,58383.0,320.22,442.17,1,,33.29999995232356,False,False,False,False,False,False,False
315.39,411.8,58415.89999985695,319.49,437.61,1,,32.89999985694885,False,False,False,False,False,False,False
333.09,420.5,58448.5,321.53,435.05,1,,32.60000014305115,False,False,False,False,False,False,False
384.59,414.28,58482.39999985695,330.99,431.93,1,,33.89999985694885,False,True,False,False,False,False,False
423.17,399.86,58516.89999985695,344.82,427.12,1,,34.5,False,True,False,False,False,False,False
432.65,393.97,58550.09999990463,357.99,422.15,1,,33.200000047683716,False,True,False,False,False,False,False
453.8,388.98,58582.79999995232,372.36,417.17,1,,32.70000004769099,False,True,False,False,False,False,False
480.24,363.57,58617.29999995232,388.55,409.13,1,,34.5,False,False,False,False,False,False,False
499.79,384.67,58649.79999995232,405.23,405.46,1,,32.5,False,False,False,False,False,False,False
528.72,346.19,58684.20000004768,423.76,396.57,1,,34.40000009535288,False,False,False,False,False,False,False
526.31,336.4,58719.29999995232,439.14,387.54,1,,35.09999990464712,False,False,False,False,False,False,False
514.86,356.3,58749.79999995232,450.5,382.86,1,,30.5,False,False,False,False,False,False,False
494.49,359.04,58783.39999985695,457.1,379.29,1,,33.59999990462529,False,False,False,False,False,False,False
457.07,373.42,58815.70000004768,457.09,378.41,1,,32.30000019072759,False,True,False,False,False,False,False
435.51,367.45,58849.29999995232,453.86,376.76,1,,33.59999990464712,False,True,False,False,False,False,False
408.04,363.78,58883.20000004768,446.98,374.82,1,,33.90000009535288,False,True,False,False,False,False,False
401.03,364.51,58916.89999985695,440.09,373.27,1,,33.69999980927241,False,True,False,False,False,False,False
361.3,383.67,58949.79999995232,428.27,374.83,1,,32.90000009537471,False,True,False,False,False,False,False
327.01,402.74,58983.0,413.08,379.02,1,,33.20000004767644,False,False,False,False,False,False,False
335.83,370.61,59017.0,401.49,377.75,1,,34.0,False,False,False,False,False,False,False
322.8,353.56,59050.29999995232,389.69,374.12,1,,33.29999995232356,False,False,False,False,False,False,False
275.08,351.5,59082.5,372.5,370.73,1,,32.20000004767644,True,False,False,False,False,False,False
216.21,383.92,59117.29999995232,349.06,372.71,1,,34.79999995232356,True,False,False,False,False,False,False
226.21,423.91,59149.89999985695,330.63,380.39,1,,32.59999990462529,True,False,False,False,False,False,False
249.65,426.26,59183.20000004768,318.48,387.27,1,,33.30000019072759,True,False,False,False,False,False,False
247.57,454.62,59216.70000004768,307.85,397.37,1,,33.5,True,False,False,False,False,False,False
271.76,457.27,59249.20000004768,302.43,406.36,1,,32.5,True,False,False,False,False,False,False
266.03,477.49,59282.89999985695,296.97,417.03,1,,33.69999980927241,True,False,False,False,False,False,False
259.93,469.32,59317.09999990463,291.42,424.87,1,,34.200000047683716,True,False,False,False,False,False,False
275.24,454.11,59350.5,288.99,429.26,1,,33.40000009536743,True,False,False,False,False,False,False
288.87,440.31,59382.59999990463,288.97,430.91,1,,32.09999990463257,True,False,False,False,False,False,False
303.6,442.21,59416.89999985695,291.17,432.61,1,,34.299999952316284,False,False,False,False,False,False,False
310.1,447.31,59449.59999990463,294.01,434.81,1,,32.700000047683716,False,False,False,False,False,False,False
295.21,448.32,59483.5,294.19,436.84,1,,33.90000009536743,False,False,False,False,False,False,False
289.82,441.09,59517.39999985695,293.53,437.48,1,,33.89999985694885,True,False,False,False,False,False,False
301.71,478.16,59557.09999990463,294.76,443.58,1,,39.700000047683716,False,False,False,False,False,False,False
295.13,467.72,59590.09999990463,294.81,447.2,1,,33.0,False,False,False,False,False,False,False
408.22,549.51,59622.09999990463,311.83,462.55,1,,32.0,False,False,False,False,False,False,False
539.68,627.79,59651.20000004768,346.0,487.33,1,,29.10000014304387,False,False,False,False,False,False,False
676.2,696.53,59681.79999995232,395.53,518.71,1,,30.59999990464712,False,False,False,False,False,False,False
730.03,693.03,59715.5,445.71,544.86,1,,33.70000004767644,False,False,False,False,False,False,False
717.6,701.7,59749.59999990463,486.49,568.39,1,,34.09999990463257,False,False,False,False,False,False,False
712.91,666.6,59781.79999995232,520.45,583.12,1,,32.20000004769099,False,False,False,False,False,False,False
634.45,649.84,59815.59999990463,537.55,593.13,1,,33.79999995230901,False,False,False,False,False,False,False
579.38,627.66,59848.70000004768,543.83,598.31,1,,33.10000014304387,False,False,False,False,False,False,False
525.96,596.17,59882.20000004768,541.15,597.99,1,,33.5,False,False,False,False,False,False,False
486.14,584.8,59916.79999995232,532.9,596.01,1,,34.59999990464712,False,False,False,False,False,False,False
482.46,523.89,59948.89999985695,525.33,585.19,1,,32.09999990462529,False,False,False,False,False,False,False
467.97,487.53,59982.09999990463,516.73,570.54,1,,33.200000047683716,False,False,False,False,False,False,False
446.84,427.22,60015.29999995232,506.24,549.04,1,,33.20000004769099,False,True,False,False,False,False,False
415.73,396.99,60049.20000004768,492.67,526.23,1,,33.90000009535288,False,True,False,False,False,False,False
415.33,394.65,60082.89999985695,481.07,506.5,1,,33.69999980927241,False,True,False,False,False,False,False
478.56,383.47,60116.09999990463,480.69,488.04,1,,33.200000047683716,False,False,False,False,False,False,False
522.11,366.23,60149.20000004768,486.9,469.77,1,,33.10000014304387,False,False,False,False,False,False,False
553.93,361.51,60181.70000004768,496.96,453.53,1,,32.5,False,False,True,False,False,False,False
578.45,362.43,60216.0,509.18,439.87,1,,34.29999995232356,False,False,True,False,False,False,False
565.71,397.49,60249.20000004768,517.66,433.51,1,,33.20000004767644,False,False,True,False,False,False,False
552.45,426.72,60283.0,522.88,432.49,1,,33.79999995232356,False,False,False,False,False,False,False
523.47,539.44,60316.59999990463,522.97,448.53,1,,33.59999990463257,False,False,False,False,False,False,True
477.06,615.47,60349.89999985695,516.08,473.57,1,,33.299999952316284,False,False,False,False,False,False,False
426.87,692.41,60382.39999985695,502.7,506.4,1,,32.5,False,False,False,False,False,False,False
458.97,741.33,60848.09999990463,496.14,541.64,1,,465.7000000476837,False,False,False,False,False,False,False
422.47,637.06,60882.0,485.09,555.95,1,,33.90000009536743,False,False,False,False,False,False,False
405.7,563.37,60916.0,473.18,557.06,1,,34.0,False,False,False,False,False,False,False
368.21,516.81,60949.29999995232,457.44,551.03,1,,33.29999995232356,False,False,False,False,False,False,False
344.02,485.36,60982.0,440.42,541.18,1,,32.70000004767644,False,False,False,False,False,False,False
318.87,451.42,61016.0,422.19,527.71,1,,34.0,False,False,False,False,False,False,False
305.23,417.55,61049.0,404.65,511.19,1,,33.0,False,False,False,False,False,False,False
329.62,423.71,61081.89999985695,393.39,498.07,1,,32.89999985694885,False,False,False,False,False,False,False
343.69,405.96,61115.79999995232,385.94,484.25,1,,33.90000009537471,False,False,False,False,False,False,False
360.39,388.86,61148.89999985695,382.1,469.94,1,,33.09999990462529,False,True,False,False,False,False,False
374.26,369.22,61182.5,380.93,454.83,1,,33.60000014305115,False,True,False,False,False,False,False
354.74,355.59,61216.29999995232,377.0,439.95,1,,33.79999995232356,False,True,False,False,False,False,False
325.45,341.95,61248.79999995232,369.27,425.25,1,,32.5,False,False,False,False,False,False,False
361.47,368.93,61282.5,368.1,416.8,1,,33.70000004767644,False,True,False,False,False,False,False
363.45,366.13,61316.39999985695,367.4,409.2,1,,33.89999985694885,False,True,False,False,False,False,False
382.89,375.39,61349.29999995232,369.72,404.13,1,,32.90000009537471,False,True,False,False,False,False,False
398.56,382.66,61382.5,374.05,400.91,1,,33.20000004767644,False,True,False,False,False,False,False
427.72,351.2,61416.59999990463,382.1,393.45,1,,34.09999990463257,False,True,False,False,False,False,False
451.91,325.28,61449.5,392.57,383.23,1,,32.90000009536743,False,True,False,False,False,False,False
398.46,329.06,61482.70000004768,393.45,375.1,1,,33.20000004767644,False,True,False,False,False,False,False
405.42,341.09,61516.20000004768,395.25,370.0,1,,33.5,False,True,False,False,False,False,False
415.63,346.74,61549.5,398.31,366.51,1,,33.29999995232356,False,True,False,False,False,False,False
357.57,341.36,61582.5,392.2,362.74,1,,33.0,False,True,False,False,False,False,False
333.74,374.27,61616.39999985695,383.43,364.47,1,,33.89999985694885,False,False,False,False,False,False,False
298.43,388.45,61648.5,370.68,368.06,1,,32.10000014305115,False,False,False,False,False,False,False
297.9,393.63,61682.29999995232,359.76,371.9,1,,33.79999995232356,False,False,False,False,False,False,False
281.33,405.61,61715.59999990463,348.0,376.96,1,,33.29999995230901,True,False,False,False,False,False,False
262.69,409.96,61748.79999995232,335.2,381.91,1,,33.20000004769099,True,False,False,False,False,False,False
271.44,414.48,61782.20000004768,325.64,386.79,1,,33.40000009535288,True,False,False,False,False,False,False
257.01,412.87,61815.5,315.34,390.7,1,,33.29999995232356,True,False,False,False,False,False,False
245.8,411.01,61849.0,304.91,393.75,1,,33.5,True,False,False,False,False,False,False
272.22,361.41,61882.70000004768,300.01,388.9,1,,33.70000004767644,True,False,False,False,False,False,False
275.95,347.21,61916.09999990463,296.4,382.64,1,,33.39999985695613,True,False,False,False,False,False,False
282.79,359.02,61949.39999985695,294.36,379.1,1,,33.299999952316284,True,False,False,False,False,False,False
277.75,365.88,61982.39999985695,291.87,377.12,1,,33.0,True,False,False,False,False,False,False
305.09,346.75,62016.20000004768,293.85,372.56,1,,33.80000019072759,False,False,False,False,False,False,False
327.55,376.27,62048.89999985695,298.91,373.12,1,,32.69999980927241,False,False,False,False,False,False,False
339.34,391.43,62082.20000004768,304.97,375.87,1,,33.30000019072759,False,False,False,False,False,False,False
339.89,384.38,62118.79999995232,310.21,377.14,1,,36.59999990464712,False,False,False,False,False,False,False
344.38,397.46,62149.39999985695,315.33,380.19,1,,30.599999904625292,False,False,False,False,False,False,False
341.05,404.25,62182.20000004768,319.19,383.8,1,,32.80000019072759,False,False,False,False,False,False,False
315.4,409.44,62215.70000004768,318.62,387.65,1,,33.5,False,False,False,False,False,False,False
319.85,424.17,62249.09999990463,318.81,393.12,1,,33.39999985695613,False,False,False,False,False,False,False
333.9,435.49,62282.70000004768,321.07,399.48,1,,33.60000014304387,False,False,False,False,False,False,False
339.28,533.22,62315.79999995232,323.8,419.54,1,,33.09999990464712,False,False,False,False,False,False,False
323.45,554.61,62350.29999995232,323.75,439.8,1,,34.5,False,False,False,False,False,False,False
389.51,682.3,62382.89999985695,333.61,476.18,1,,32.59999990462529,False,False,False,False,False,False,False
572.33,714.7,62915.20000004768,369.42,511.95,1,,532.3000001907276,False,False,False,False,False,False,False
507.02,587.84,62948.70000004768,390.06,523.34,1,,33.5,False,False,False,False,False,False,False
460.47,490.19,63019.0,400.62,518.37,1,,70.29999995232356,False,False,False,False,False,False,False
542.27,331.12,65879.0,421.87,490.28,1,,2860.0,False,False,False,False,False,False,False
767.02,320.71,65931.89999985695,473.64,464.84,1,,52.89999985694885,False,False,False,True,False,False,False
821.09,228.6,65974.09999990463,525.76,429.41,1,,42.200000047683716,False,False,False,False,False,False,False
906.25,137.26,66003.39999985695,582.83,385.59,1,,29.299999952316284,False,False,False,False,True,False,False
971.05,83.25,66039.29999995232,641.07,340.24,1,,35.90000009536743,False,False,False,False,False,False,False
923.69,45.63,66247.20000004768,683.46,296.04,1,,207.90000009536743,False,False,False,False,False,False,False
1005.48,240.59,66281.09999990463,731.76,287.73,1,,33.89999985694885,False,False,False,False,False,False,False
978.43,395.44,66314.29999995232,768.76,303.88,1,,33.200000047683716,False,False,False,False,False,True,False
903.35,512.44,66347.70000004768,788.95,335.17,1,,33.40000009536743,False,False,False,False,False,False,False
747.36,617.53,66381.5,782.71,377.52,1,,33.799999952316284,False,False,False,False,False,False,False
521.66,735.61,66414.89999985695,743.55,431.24,1,,33.39999985694885,False,False,False,False,False,False,False
277.51,760.29,66448.39999985695,673.65,480.6,1,,33.5,False,False,False,False,False,False,False
68.34,518.22,66615.79999995232,582.85,486.24,1,,167.40000009536743,True,False,False,False,False,False,False
115.04,391.41,66657.39999985695,512.68,472.01,1,,41.59999990463257,True,False,False,False,False,False,False
394.23,236.85,66702.09999990463,494.91,436.74,1,,44.700000047683716,False,False,False,False,False,False,False
655.63,167.16,66745.70000004768,519.02,396.3,1,,43.60000014305115,False,False,False,False,False,False,False
993.73,181.42,66780.59999990463,590.23,364.07,1,,34.89999985694885,False,False,False,False,False,False,False
773.12,236.13,67914.09999990463,617.66,344.88,1,,1133.5,False,False,False,False,False,False,False
490.67,259.63,67966.59999990463,598.61,332.09,1,,52.5,False,False,False,False,False,False,False
643.48,281.26,68019.70000004768,605.34,324.47,1,,53.10000014305115,False,False,False,False,False,False,False
789.99,280.59,68055.70000004768,633.04,317.89,1,,36.0,False,False,False,False,False,False,False
1004.18,335.07,68088.89999985695,688.71,320.46,1,,33.19999980926514,False,False,False,False,False,True,False
956.3,499.39,68230.79999995232,728.85,347.3,1,,141.90000009536743,False,False,False,False,False,False,False
885.24,524.3,68263.59999990463,752.31,373.85,1,,32.799999952316284,False,False,False,False,False,False,False
830.39,559.67,68298.39999985695,764.02,401.72,1,,34.799999952316284,False,False,False,False,False,False,False
834.87,539.34,68330.89999985695,774.65,422.37,1,,32.5,False,False,False,False,False,False,False
903.2,503.44,68363.89999985695,793.93,434.53,1,,33.0,False,False,False,False,False,False,False
965.64,484.19,68397.59999990463,819.69,441.98,1,,33.700000047683716,False,False,False,False,False,False,False
937.03,507.54,68430.79999995232,837.29,451.81,1,,33.200000047683716,False,False,False,False,False,False,False
750.03,523.39,68463.09999990463,824.2,462.55,1,,32.299999952316284,False,False,False,False,False,False,False
745.11,519.01,68496.20000004768,812.34,471.02,1,,33.10000014305115,False,False,False,False,False,False,False
874.54,551.23,68530.79999995232,821.67,483.05,1,,34.59999990463257,False,False,False,False,False,False,False
897.4,545.47,68563.09999990463,833.03,492.41,1,,32.299999952316284,False,False,False,False,False,False,False
1005.01,550.21,68596.39999985695,858.82,501.08,1,,33.299999952316284,False,False,False,False,False,False,False
962.36,446.5,68732.70000004768,874.36,492.9,1,,136.30000019073486,False,False,False,False,False,True,False
996.21,361.8,68765.20000004768,892.63,473.23,1,,32.5,False,False,False,False,False,True,False
1019.09,322.13,68801.79999995232,911.6,450.57,1,,36.59999990463257,False,False,False,False,False,False,False
1022.98,14.94,70397.09999990463,928.31,385.22,1,,1595.2999999523163,False,False,False,False,False,False,False
996.41,508.17,71699.20000004768,938.52,403.66,1,,1302.1000001430511,False,False,False,False,False,False,False
926.06,562.7,71730.5,936.65,427.52,1,,31.299999952316284,False,False,False,False,False,False,False
929.0,614.58,71762.79999995232,935.51,455.58,1,,32.299999952316284,False,False,False,False,False,False,False
813.8,689.6,71796.5,917.25,490.68,1,,33.700000047683716,False,False,False,False,False,False,False
760.34,761.1,71829.79999995232,893.71,531.25,1,,33.299999952316284,False,False,False,False,False,False,False
906.53,761.05,71951.59999990463,895.64,565.72,1,,121.79999995231628,False,False,False,False,False,False,False
1004.91,740.98,71983.29999995232,912.03,592.01,1,,31.700000047683716,False,False,False,False,False,False,False
1008.87,465.02,72678.39999985695,926.55,572.96,1,,695.0999999046326,False,False,False,False,False,True,False
968.79,521.49,72711.79999995232,932.89,565.24,1,,33.40000009536743,False,False,False,False,False,False,False
958.7,546.06,72746.29999995232,936.76,562.36,1,,34.5,False,False,False,False,False,False,False
905.12,518.99,72778.89999985695,932.01,555.86,1,,32.59999990463257,False,False,False,False,False,False,False
865.94,554.26,72812.20000004768,922.1,555.62,1,,33.30000019073486,False,False,False,False,False,False,False
890.88,558.08,72845.5,917.42,555.99,1,,33.299999952316284,False,False,False,False,False,False,False
898.33,575.49,72878.89999985695,914.56,558.91,1,,33.39999985694885,False,False,False,False,False,False,False
857.85,560.56,72911.70000004768,906.05,559.16,1,,32.80000019073486,False,False,False,False,False,False,False
851.55,548.09,72945.79999995232,897.87,557.5,1,,34.09999990463257,False,False,False,False,False,False,False
772.4,573.73,72979.09999990463,879.05,559.93,1,,33.299999952316284,False,False,False,False,False,False,False
678.75,584.43,73012.20000004768,849.01,563.61,1,,33.10000014305115,False,False,False,False,False,False,False
730.6,574.46,73045.59999990463,831.25,565.24,1,,33.39999985694885,False,False,False,False,False,False,False
736.1,590.84,73079.09999990463,816.97,569.08,1,,33.5,False,False,False,False,False,False,False
745.72,631.46,73113.09999990463,806.29,578.43,1,,34.0,False,False,False,False,False,False,False
769.1,616.07,73145.89999985695,800.71,584.08,1,,32.799999952316284,False,False,False,False,False,False,False
781.43,640.96,73179.0,797.82,592.61,1,,33.10000014305115,False,False,False,False,False,False,False
730.08,653.16,73212.0,787.65,601.69,1,,33.0,False,False,False,False,False,False,False
803.0,684.38,73245.39999985695,789.96,614.1,1,,33.39999985694885,False,False,False,False,False,False,False
815.35,664.22,73279.09999990463,793.76,621.61,1,,33.700000047683716,False,False,False,False,False,False,False
769.27,673.3,73312.0,790.09,629.37,1,,32.90000009536743,False,False,False,False,False,False,False
696.08,688.97,73345.59999990463,775.99,638.31,1,,33.59999990463257,False,False,False,False,False,False,False
650.67,681.44,73378.79999995232,757.19,644.78,1,,33.200000047683716,False,False,False,False,False,False,False
600.69,625.02,73411.89999985695,733.72,641.81,1,,33.09999990463257,False,False,False,False,False,False,False
525.9,616.05,73445.5,702.54,637.95,1,,33.60000014305115,False,False,False,False,False,False,False
521.85,618.67,73478.59999990463,675.44,635.06,1,,33.09999990463257,False,False,False,False,False,False,False
459.44,611.86,73512.20000004768,643.04,631.58,1,,33.60000014305115,False,False,False,False,False,False,False
413.7,610.55,73546.79999995232,608.64,628.42,1,,34.59999990463257,False,False,False,False,False,False,False
424.57,623.41,73578.5,581.03,627.67,1,,31.700000047683716,False,False,False,False,False,False,False
408.42,641.21,73612.29999995232,555.14,629.7,1,,33.799999952316284,False,False,False,False,False,False,False
