x,y,timestamp,targetX,targetY
167.00,68.00,12943.599999904633,124.42,82.29
131.00,70.00,12977.700000047684,125.41,80.44
133.00,75.00,13010.200000047684,126.55,79.63
150.00,64.00,13044,130.07,77.28
637.00,77.00,13077.599999904633,206.11,77.24
718.00,83.00,13110,282.89,78.10
644.00,53.00,13144.399999856949,337.06,74.34
647.00,41.00,13177.200000047684,383.55,69.34
697.00,55.00,13210.099999904633,430.57,67.19
617.00,41.00,13245.299999952316,458.53,63.26
736.00,56.00,13277.299999952316,500.15,62.17
683.00,39.00,13311.399999856949,527.58,58.69
743.00,59.00,13344.399999856949,559.89,58.74
811.00,71.00,13377,597.56,60.58
953.00,46.00,13410,650.87,58.39
889.00,46.00,13444.099999904633,686.59,56.53
974.00,41.00,13510.599999904633,729.70,54.20
976.00,46.00,13577.399999856949,766.65,52.97
931.00,57.00,13610.899999856949,791.30,53.58
832.00,68.00,13643.799999952316,797.41,55.74
1011.00,46.00,13810.299999952316,829.45,54.28
1022.00,41.00,13844.200000047684,858.33,52.29
1008.00,41.00,13877.5,880.78,50.59
951.00,48.00,13913.599999904633,891.31,50.21
1003.00,44.00,13946,908.07,49.27
996.00,45.00,14043.700000047684,921.26,48.63
975.00,48.00,14077,929.32,48.54
987.00,43.00,14110.899999856949,937.97,47.71
957.00,57.00,14344.099999904633,940.82,49.10
933.00,58.00,14477.899999856949,939.65,50.44
989.00,51.00,14544,947.05,50.52
826.00,64.00,14576.299999952316,928.90,52.54
969.00,50.00,14609.899999856949,934.91,52.16
830.00,59.00,14645.599999904633,919.17,53.19
629.00,70.00,14676.899999856949,875.65,55.71
631.00,73.00,14710.200000047684,838.95,58.30
52.14,499.77,14743.899999856949,720.93,124.52
53.48,497.06,14777.899999856949,620.81,180.40
59.75,486.93,14811.899999856949,536.65,226.38
83.82,462.99,14843.099999904633,468.73,261.87
132.78,421.66,14876.599999904633,418.33,285.84
216.00,361.82,14909.5,387.98,297.24
316.56,291.09,14945.899999856949,377.27,296.32
457.20,220.44,14976.200000047684,389.26,284.94
523.36,154.32,15009.399999856949,409.38,265.34
640.70,99.16,15043.399999856949,444.07,240.42
702.98,51.83,15076.200000047684,482.91,212.13
741.98,19.05,15109.399999856949,521.77,183.17
824.38,4.73,15277.099999904633,567.16,156.40
779.51,15.00,15309.700000047684,599.01,135.19
743.57,24.67,15342.799999952316,620.70,118.61
768.38,32.77,15376.399999856949,642.85,105.74
755.17,43.49,15409.700000047684,659.70,96.40
741.49,55.57,15443.299999952316,671.97,90.27
765.40,65.33,15481.399999856949,685.98,86.53
795.28,66.02,15515.599999904633,702.38,83.46
737.86,56.62,15550.599999904633,707.70,79.43
765.01,61.84,15581.700000047684,716.29,76.79
769.52,65.53,15611.899999856949,724.28,75.10
750.92,65.17,15643,728.27,73.61
750.11,66.51,15677.5,731.55,72.55
738.41,68.50,15709.200000047684,732.58,71.94
725.90,69.18,15743.099999904633,731.58,71.53
725.75,70.54,15776.299999952316,730.70,71.38
769.03,73.77,15813.099999904633,736.45,71.74
731.95,82.51,15843.099999904633,735.78,73.35
704.04,99.27,15876.899999856949,731.02,77.24
713.97,104.66,15909.599999904633,728.46,81.35
685.31,106.16,15944.399999856949,721.99,85.07
662.08,113.48,15985.299999952316,713.00,89.33
646.24,114.81,16017.099999904633,702.99,93.16
629.37,123.04,16048.700000047684,691.95,97.64
630.85,124.88,16080.299999952316,682.78,101.72
658.23,123.30,16112.599999904633,679.10,104.96
658.75,120.97,16143,676.05,107.36
645.48,123.59,16176.599999904633,671.46,109.80
630.11,131.30,16209.299999952316,665.26,113.02
632.22,125.53,16243.700000047684,660.30,114.90
670.32,132.30,16275.799999952316,661.81,117.51
695.15,129.21,16309.299999952316,666.81,119.26
710.08,123.14,16342.799999952316,673.30,119.84
765.13,124.58,16376,687.07,120.56
803.87,130.72,16409.5,704.59,122.08
817.71,133.24,16444.89999985695,721.56,123.75
814.16,136.26,16477.099999904633,735.45,125.63
833.83,137.85,16509.39999985695,750.21,127.46
869.15,148.93,16542.299999952316,768.05,130.68
974.99,156.06,16583,799.09,134.49
1009.64,139.94,17109,830.67,135.31
970.84,140.90,17144.700000047684,851.70,136.15
964.64,139.76,17177.799999952316,868.64,136.69
943.97,138.89,17211.200000047684,879.94,137.02
892.03,131.45,17250.39999985695,881.75,136.18
963.33,138.31,17299,893.99,136.50
1000.16,80.09,18326,909.91,128.04
936.70,51.15,18360.200000047684,913.93,116.51
907.77,30.50,18393.599999904633,913.01,103.61
833.51,22.24,18426.89999985695,901.08,91.40
795.58,13.69,18460.5,885.26,79.74
752.40,9.54,18493.599999904633,865.33,69.21
713.69,10.39,18526.700000047684,842.58,60.39
705.34,9.35,18560.200000047684,822.00,52.73
689.33,10.70,18593,802.10,46.43
730.95,7.70,18626.299999952316,791.42,40.62
743.56,9.21,18659.099999904633,784.24,35.91
740.75,11.63,18691.89999985695,777.72,32.27
746.27,10.53,18726,773.00,29.01
671.79,15.99,18759,757.82,27.05
